age,careAddr,careNm,colorCd,kindCd,neuterYn,noticeEdt,officetel,popfile,processState,specialMark,weight,animalKind,address,sexCd
2018(년생),경상북도 문경시 중앙로 170 (흥덕동) 종합가축병원,종합가축병원,검정색,[고양이] 한국 고양이,N,20180820,054-550-6287,http://www.animal.go.kr/files/shelter/2018/07/201808111608392.jpg,보호중,왼쪽 발목절단되어 악취가 심함,2(Kg),고양이,경상도,남자아이
2014(년생),전라북도 전주시 덕진구 송천동1가 626-42,21세기동물병원,흰색,[개] 스피츠,N,20180820,063-281-5327,http://www.animal.go.kr/files/shelter/2018/07/201808112208968.jpg,보호중,미용되어있으며 눈물자국있고 온순,3.8(Kg),개,전라도,남자아이
2015(년생),충청북도 제천시 청풍호로4가길 1 (영천동) ,제천시 동물보호센터,흰색,[개] 믹스견,U,20180821,043-641-6872,http://www.animal.go.kr/files/shelter/2018/07/201808111308771.jpg,보호중,온순함,5.5(Kg),개,충청도,여자아이
2015(년생),충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면) ,충주시동물보호센터,흰색,[개] 말티즈,N,20180819,043-850-5872,http://www.animal.go.kr/files/shelter/2018/07/201808111408632.jpg,보호중,귀랑 꼬리 남기고 미용되어있고 검은점박이 순하고 사람을 잘따름,4(Kg),개,충청도,남자아이
2010(년생),강원도 영월군 영월읍 하송로 64 (영월읍/ 영월군청사) ,영월군위탁관리보호소,갈색,[개] 믹스견,U,20180820,033-370-2039,http://www.animal.go.kr/files/shelter/2018/07/201808111408274.jpg,보호중,장염/ 건강안좋음,10(Kg),개,강원도,여자아이
2018(년생),강원도 영월군 영월읍 하송로 64 (영월읍/ 영월군청사) ,영월군위탁관리보호소,검은색,[개] 믹스견,U,20180820,033-370-2039,http://www.animal.go.kr/files/shelter/2018/07/20180811140816.jpg,보호중,검은색 큰 개/ 온순함,15(Kg),개,강원도,여자아이
2014(년생),강원도 영월군 영월읍 하송로 64 (영월읍/ 영월군청사) ,영월군위탁관리보호소,흰색에 갈색 얼룩,[개] 시츄,U,20180820,033-370-2039,http://www.animal.go.kr/files/shelter/2018/07/201808111408318.jpg,보호중,4살 도로변에 있었음.,5(Kg),개,강원도,여자아이
2018(년생),경기도 용인시 처인구 모현면 대지로 407 (모현면)  ,죽전TNR동물병원,검백색,[고양이] 한국 고양이,N,20180821,031-760-4419,http://www.animal.go.kr/files/shelter/2018/07/201808111508397.jpg,보호중,8-34/ 어미 잃은 새끼 고양이,0.40(Kg),고양이,경기도,여자아이
2018(년생),경기도 파주시 로데오로 19 (금촌동) 프라임타워 103호,금릉동물병원,흰색,[개] 믹스견,Y,20180821,031-940-4593,http://www.animal.go.kr/files/shelter/2018/07/201808111508462.jpg,보호중,칩번호 해당데이터없음. 중성화실밥있음,6.16(Kg),개,경기도,남자아이
2015(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,한국야생동물보호협회,흑갈,[개] 요크셔 테리어,U,20180823,031-310-2324,http://www.animal.go.kr/files/shelter/2018/07/201808111608672.jpg,보호중,기력없음 (탈진상태),3(Kg),개,경기도,여자아이
2017(년생),경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,검정.황색.흰색,[개] 닥스훈트,N,20180821,031-590-2325,http://www.animal.go.kr/files/shelter/2018/07/201808112108720.jpg,보호중,목줄없고 온순함,5.3(Kg),개,경기도,남자아이
2017(년생),경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,삼색,[개] 믹스견,N,20180821,031-590-2325,http://www.animal.go.kr/files/shelter/2018/07/201808112108106.jpg,보호중,목줄없고 조용함,5.4(Kg),개,경기도,남자아이
2013(년생),경기도 남양주시 금곡로 44 (금곡동/ 성원빌딩) 1층,남양주동물보호협회,갈색,[개] 푸들,Y,20180821,031-590-2325,http://www.animal.go.kr/files/shelter/2018/07/201808112108603.jpg,보호중,매우마르고 눈꼽이꼈으며 잘움직이지못함,2.4(Kg),개,경기도,남자아이
2018(년생),경기도 고양시 덕양구 고양대로 1695 (원흥동/ 고양시 농업기술센터) 고양시동물보호센터,고양시동물보호센터,황색/ 갈색,[기타축종] 햄스터,U,20180821,031-8075-4604,http://www.animal.go.kr/files/shelter/2018/07/201808130808536.jpg,보호중,8/13 입양전제 임보,0.1(Kg),기타축종,경기도,상관없음
2017(년생),경기도 고양시 덕양구 고양대로 1695 (원흥동/ 고양시 농업기술센터) 고양시동물보호센터,고양시동물보호센터,황색,[개] 믹스견,U,20180821,031-8075-4604,http://www.animal.go.kr/files/shelter/2018/07/201808111608245.jpg,보호중,빨간색목줄에 쇠 리드줄 착용,12(Kg),개,경기도,여자아이
2018(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,(사)한동보,백흑,[고양이] 한국 고양이,N,20180821,031-481-3207,http://www.animal.go.kr/files/shelter/2018/07/201808111208979.jpg,보호중,탯줄안잘림. 눈안뜸.,0.1(Kg),고양이,경기도,남자아이
2018(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,(사)한동보,백흑,[고양이] 한국 고양이,N,20180821,031-481-3207,http://www.animal.go.kr/files/shelter/2018/07/201808111208900.jpg,보호중,탯줄안잘림. 눈안뜸.,0.1(Kg),고양이,경기도,남자아이
2018(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,(사)한동보,백흑,[고양이] 한국 고양이,N,20180821,031-481-3207,http://www.animal.go.kr/files/shelter/2018/07/201808111208703.jpg,보호중,탯줄안잘림. 눈안뜸.,0.2(Kg),고양이,경기도,남자아이
2015(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,(사)한동보,갈백,[개] 시츄,Y,20180821,031-481-3207,http://www.animal.go.kr/files/shelter/2018/07/201808111208865.jpg,보호중,전체미용.,5(Kg),개,경기도,남자아이
2012(년생),경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,(사)한동보,갈,[개] 푸들,U,20180821,031-481-3207,http://www.animal.go.kr/files/shelter/2018/07/201808111208511.jpg,보호중,전체미용. 내장칩되어있으나 견주번호바뀜. 이름 뽀미.,3(Kg),개,경기도,여자아이
2016(년생),경기도 평택시 진위면 야막길 88-37 (진위면) ,평택시유기동물보호소,검정,[개] 믹스견,N,20180821,031-8024-3806,http://www.animal.go.kr/files/shelter/2018/07/201808111708476.jpg,보호중,피부질환,7(Kg),개,경기도,남자아이
2018(년생),경기도 평택시 진위면 야막길 88-37 (진위면) ,평택시유기동물보호소,흰색,[개] 믹스견,N,20180821,031-8024-3806,http://www.animal.go.kr/files/shelter/2018/07/201808111408802.jpg,보호중,강아지,1(Kg),개,경기도,남자아이
2018(년생),경기도 평택시 진위면 야막길 88-37 (진위면) ,평택시유기동물보호소,흰색,[개] 믹스견,N,20180821,031-8024-3806,http://www.animal.go.kr/files/shelter/2018/07/201808111408460.jpg,보호중,강아지,1(Kg),개,경기도,남자아이
2018(년생),경기도 평택시 진위면 야막길 88-37 (진위면) ,평택시유기동물보호소,흰색,[개] 믹스견,N,20180821,031-8024-3806,http://www.animal.go.kr/files/shelter/2018/07/201808111408914.jpg,보호중,강아지,1.5(Kg),개,경기도,여자아이
2011(년생),경기도 평택시 진위면 야막길 88-37 (진위면) ,평택시유기동물보호소,갈색,[개] 차우차우,N,20180821,031-8024-3806,http://www.animal.go.kr/files/shelter/2018/07/201808111408695.jpg,보호중,털빠짐심함/피부병심함,18(Kg),개,경기도,남자아이
2016(년생),경기도 평택시 진위면 야막길 88-37 (진위면) ,평택시유기동물보호소,갈색,[개] 믹스견,N,20180821,031-8024-3806,http://www.animal.go.kr/files/shelter/2018/07/201808111408679.jpg,보호중,온순,12(Kg),개,경기도,남자아이
2017(년생),경기도 평택시 진위면 야막길 88-37 (진위면) ,평택시유기동물보호소,흰색,[개] 믹스견,N,20180821,031-8024-3806,http://www.animal.go.kr/files/shelter/2018/07/201808111408823.jpg,보호중,온순,11(Kg),개,경기도,여자아이
2016(년생),경기도 평택시 진위면 야막길 88-37 (진위면) ,평택시유기동물보호소,흰색,[개] 말티즈,Y,20180821,031-8024-3806,http://www.animal.go.kr/files/shelter/2018/07/201808111408541.jpg,보호중,털미용/중성화 되어있음,2.3(Kg),개,경기도,남자아이
2015(년생),경기도 평택시 진위면 야막길 88-37 (진위면) ,평택시유기동물보호소,흰색,[개] 말티즈,Y,20180821,031-8024-3806,http://www.animal.go.kr/files/shelter/2018/07/20180811130889.jpg,보호중,중성화되있음,2.6(Kg),개,경기도,남자아이
2018(년생),경기도 성남시 분당구 불정로 266 (수내동/ 유신제일조합) ,펫토피아동물병원,갈색,[개] 믹스견,N,20180821,031-729-2612,http://www.animal.go.kr/files/shelter/2018/07/201808111708565.jpg,보호중,진드기 감염/앞다리 골절/방광파열 의심.,5.5(Kg),개,경기도,남자아이
2016(년생),경기도 성남시 분당구 불정로 266 (수내동/ 유신제일조합) ,펫토피아동물병원,갈색,[개] 믹스견,N,20180821,031-729-2612,http://www.animal.go.kr/files/shelter/2018/07/20180811170880.jpg,보호중,온순함/상태양호함.,6.1(Kg),개,경기도,남자아이
2015(년생),경기도 성남시 분당구 불정로 266 (수내동/ 유신제일조합) ,펫토피아동물병원,갈색,[개] 골든 리트리버,U,20180821,031-729-2612,http://www.animal.go.kr/files/shelter/2018/07/201808111608887.jpg,보호중,진드기 감염된 상태.,25(Kg),개,경기도,여자아이
2013(년생),경기도 수원시 팔달구 인계동 1135-7,정동물병원,갈색,[개] 포메라니안,U,20180820,031-228-3317,http://www.animal.go.kr/files/shelter/2018/07/201808111108488.jpeg,보호중,순함,3.4(Kg),개,경기도,여자아이
2016(년생),경기도 수원시 권선구 세류동 537-19,순풍동물병원,갈.검,[개] 포메라니안,N,20180820,031-228-3317,http://www.animal.go.kr/files/shelter/2018/07/201808111108128.jpg,보호중,미용한상태,2.0(Kg),개,경기도,남자아이
2007(년생),경기도 수원시 장안구 영화동 127-39,광교산동물병원,검정 / 회색 / 흰색,[개] 슈나우져,N,20180820,031-228-3317,http://www.animal.go.kr/files/shelter/2018/07/201808111008694.jpg,보호중,유선 / 피부종양 / 치석 / 노령견 / 심부전 / 발톱파절,4.5(Kg),개,경기도,여자아이
2018(년생),울산광역시 동구 방어진순환도로 737 (전하동) ,동울산동물병원,크림,[개] 진도견,N,20180821,052-209-3538,http://www.animal.go.kr/files/shelter/2018/07/201808111108237.jpg,보호중,온순,5.2(Kg),개,울산광역시,남자아이
2018(년생),울산광역시 남구 봉월로 104 (신정동) ,리틀쥬동물의료원,흰색/ 노란색,[기타축종] 토끼,U,20180821,052-226-5663,http://www.animal.go.kr/files/shelter/2018/07/201808111608573.jpg,보호중,장염소견,1(Kg),기타축종,울산광역시,남자아이
2018(년생),울산광역시 남구 중앙로 218-1 (신정동) ,미래펫동물병원,흰색,[개] 믹스견,N,20180821,052-226-5663,http://www.animal.go.kr/files/shelter/2018/07/201808111008577.jpg,보호중,미래펫-144번 출산,0.2(Kg),개,울산광역시,남자아이
2018(년생),울산광역시 남구 중앙로 218-1 (신정동) ,미래펫동물병원,흰색,[개] 믹스견,N,20180821,052-226-5663,http://www.animal.go.kr/files/shelter/2018/07/201808111008996.jpg,보호중,미래펫-144번 출산,0.2(Kg),개,울산광역시,남자아이
2018(년생),울산광역시 남구 중앙로 218-1 (신정동) ,미래펫동물병원,흰색,[개] 믹스견,N,20180821,052-226-5663,http://www.animal.go.kr/files/shelter/2018/07/201808111008325.jpg,보호중,미래펫-144번 출산,0.2(Kg),개,울산광역시,여자아이
2014(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,검/갈,[개] 미니어쳐 핀셔,U,20180821,062-571-2808,http://www.animal.go.kr/files/shelter/2018/07/201808111808161.jpg,보호중,18-1105 니니,3.4(Kg),개,광주광역시,여자아이
2018(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,검 갈 흰,[고양이] 한국 고양이,N,20180821,062-571-2808,http://www.animal.go.kr/files/shelter/2018/07/201808111608255.jpg,보호중,18-7769 허피스,0.18(Kg),고양이,광주광역시,남자아이
2018(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,검 갈 흰,[고양이] 한국 고양이,N,20180821,062-571-2808,http://www.animal.go.kr/files/shelter/2018/07/201808111608111.jpg,보호중,18-7768 허피스,0.1(Kg),고양이,광주광역시,여자아이
2015(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,흰,[개] 스피츠,U,20180821,062-571-2808,http://www.animal.go.kr/files/shelter/2018/07/201808111408482.jpg,보호중,18-1099 라동,4.8(Kg),개,광주광역시,남자아이
2015(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,갈,[개] 코카 스파니엘,Y,20180821,062-410-6557,http://www.animal.go.kr/files/shelter/2018/07/201808111408363.jpg,보호중,18-1100 마스,8(Kg),개,광주광역시,남자아이
2014(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,갈,[개] 요크셔 테리어,Y,20180821,062-607-2621,http://www.animal.go.kr/files/shelter/2018/07/201808111808890.jpg,보호중,18-1103 도동,4.1(Kg),개,광주광역시,남자아이
2012(년생),인천광역시 동구 솔빛로 2 (송현동) ,인천종합동물병원,흰색,[개] 말티즈,U,20180821,032-770-6382,http://www.animal.go.kr/files/shelter/2018/07/20180811180816.jpg,보호중,얼굴과 다리쪽에 갈색으로 털색이 변해 있음 ,2.0(Kg),개,인천광역시,여자아이
2018(년생),대구광역시 서구 원대동3가 팔달로 220 (원대동3가) ,대구시수의사회(다우),노랑/갈색,[고양이] 한국 고양이,N,20180821,053-663-2644,http://www.animal.go.kr/files/shelter/2018/07/201808111608287.jpg,보호중,유순함,0.2(Kg),고양이,대구광역시,남자아이
2018(년생),대구광역시 서구 원대동3가 팔달로 220 (원대동3가) ,대구시수의사회(다우),노랑/갈색,[고양이] 한국 고양이,N,20180821,053-663-2644,http://www.animal.go.kr/files/shelter/2018/07/201808111608971.jpg,보호중,유순함. ,0.2(Kg),고양이,대구광역시,여자아이
2015(년생),대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,검정,[개] 믹스견,U,20180821,053-662-2653,http://www.animal.go.kr/files/shelter/2018/07/201808111708351.jpg,보호중,붉은색 목줄,8(Kg),개,대구광역시,여자아이
2013(년생),대구광역시 중구 동인동4가 국채보상로 724 ,대구시수의사회(동인),황색,[고양이] 한국 고양이,U,20180821,053-661-2644,http://www.animal.go.kr/files/shelter/2018/07/201808111508934.jpeg,보호중,길에 쓰러진채로 구조,4(Kg),고양이,대구광역시,상관없음
2018(년생),대구광역시 중구 동인동4가 국채보상로 724 ,대구시수의사회(동인),검정,[개] 미니어쳐 핀셔,N,20180821,053-661-2644,http://www.animal.go.kr/files/shelter/2018/07/201808111208384.jpeg,보호중,  ,3(Kg),개,대구광역시,여자아이
2016(년생),대구광역시 중구 동인동4가 국채보상로 724 ,대구시수의사회(동인),베이지,[개] 포메라니안,N,20180821,053-661-2644,http://www.animal.go.kr/files/shelter/2018/07/201808110908768.jpeg,보호중,순함,3.5(Kg),개,대구광역시,남자아이
